Ratings ,Title,Reviews,
5,Luxurious Wine Country Retreat,"We just returned from our third stay at Solage Calistoga and had another outstanding time. The facilities are great and the relaxed atmosphere really helped us unwind and truly enjoy.

The large rooms are furnished comfortably with a well designed modern bathroom/dressing room area, and a private patio. Small touches in the room made our stay even better. There’s a coffee maker, two canisters of ground coffee (regular and decaf), an iPad you can use to order food and other services, and wine glasses. The room’s large sliding doors open up to a private patio with comfortable furniture. It’s a perfect spot to relax in the morning and have a leisurely breakfast. The King bed is so comfortable it will instantly put you to sleep. Most importantly the room was spotless and the housekeeping is one of the best I’ve ever encountered. Everyday my toiletries were organized, towels neatly folded, glasses replaced, and we when we reentered the room everyday it looked like how it was when we first arrived.

We spent a lot of time by the large swimming pool basking in the sun. The place never felt crowded and we were able to secure chairs every time. The poolside service was efficient, pleasant, and attentive. Every staff member we encountered went above and beyond to make sure we were well cared for.

Other highlights were: the complimentary bottle of house wine from Solbar due to an unusual long wait, poolside service handing out iced treats, watching the Women’s World Cup by the pool, the spa facilities. I can go on and on.

This is an example of a hotel with amazing attention to detail, excellent service and impeccable style and design. There are so many places to visit in the world that I try to explore new rather than return to old, but Solage Calistoga is a place where I would return again and again to unwind.",
5,Superb spa in Calistoga,A place to have a couples time. We had a mud sllide and a few other services plus a time in the pool early enough to have a cabana. Try it a second day. Wonderful. We did not stay at the hotel but the spa services will exceptional as well as the facilities and the attention. We had massages on the second day. Will return.,
5,Luxury and tranquility - stunning place,"After a week of travelling the Pacific highway we arrived at the Solage. From the moment we checked in we felt we had arrived somewhere special. A warm welcome and iced tea served to us before being escorted to our lovely studio. The rooms are gorgeous, well appointed, good size & layout and extremely comfortable, I slept so well. The attention to detail in the amenities was excellent, fresh coffee, milk in the fridge, full size spa quality bathroom products, I especially loved the turndown service with the gorgeous bottles of mint water. During our stay we had a couples mud treatment in the spa which started off quite humorous throwing mud at each other but we soon chilled out and relaxed into the experience, my other half even fell asleep at the end. During our three day stay we used all the facilities, we even went on a bike ride which was fun. Quite simply we loved everything, the food, the wine, the spa and the service itself was always courteous and friendly. We were so chilled that we honestly didn't want to leave, the Solage is a very special place, luxurious, tranquil and truly relaxing, we just loved it.",
5,Simple luxury in Calistoga,"This was our second stay at Solage and it did not disappoint. The grounds are lovely, the service is exceptional, the spa is very nice, the workout facilities are probably the best we have ever experienced at any resort, ever (that says a lot- they even offer TRX classes- unheard of!) and Solbar is amazing. You could spend more to have some more exclusivity, but why? How much time do you really spend in your hotel room when you are in Calistoga? Probably not a lot. You want a nice, comfortable and well-appointed room, great food and spa/workout facilities onsite, and then you want to go taste wine. Solage has it all.",
5,Day of Spa relaxation!,"Beautiful, relaxing with every detail perfect! The spa experience was luxurious and full service. I felt relaxed and pampered. A little more explanation would have been helpful, since this was my first experience of a mud slide but overall a worthwhile experience. Try the refresher drinks at the spa bar they fill you with energy!",
1,Unbelievable,"I was just booking a spa treatment for me and my 2 girlfriends costing $115 each. Just as I was about to hang up, I was told that the hotel has an entrance fee for those not staying overnight at the hotel of $50 each! First of all, I have to give it to the reservationist for letting me know about this fee an not blindsiding me. But, for heavens sake, we are going to use your services and give you revenue! Why be greedy and get more? It's not like I am not spending anything at the hotel! Who knows, we might even get a drink/snack after the treatment but, because of what I think is very poor taste, we are walking away. $50 is such a small amount, it is the idea. So, you can have your hotel and I will take my unwelcome business elsewhere!",
5,Relaxed beauty,"Each individual cottage is beautiful and comfortable. A true California experience. Hot during the day, cool at night, who could ask for anything more. They do have a family pool and an adult pool, but clearly leaving the kids at home is preferred.",
5,Luxurious stay but pricey,"Solage is a lovely resort full of many luxuries, including great linens, spa water at turndown, a fantastic pool and full service spa. We thoroughly enjoyed our stay there, having decided to splurge for two nights at the end of a week stay in CA. The restaurant is very good with an incredible wine list but the meals are overpriced and better options can be found in the town of Calistoga or in nearby St. Helena. My massage and mud bath treatment was very nice but again, pricey. The service was excellent in all areas except the restaurant where we did have to wait several times at dinner for little things like bread service and a refill on water during the meal. Worth a visit if money is no object!",
5,Solage Calistoga,"Solage is one of the best resorts we have ever stayed at. We spent several nights at the establishment and would have loved to spend more. It is a sanctuary, where one becomes so relaxed, it seeps away all stress and eliminates all thoughts of life’s issues. The grounds are very well kept and are truly beautiful. Rooms are spacious and very well decorated. The staff is very courteous, friendly and helpful. Solbar, the restaurant, is amazing; fresh ingredients, very tasteful, and excellent service.
We had the pleasure to meet Mr. Marcus Mueller, the General Manager at Solage, and then it all became obvious. Mr. Mueller is an amazing man, and he is one GM that I would say leads by example. One can actually notice how passionate he is about his staff and the resort.
Yes, we are looking forward to return to Solage; a true sanctuary where one day relieves a lifetime’s worth of stress.",
5,"Great hotel, average spa","There should have been two reviews: one for the hotel and the other one for the spa. Let's start on a positive note - staying at Solage is a splurge, but it worth every penny they charge: sleek and stylish decor, beautiful rooms, probably the best sheets I have ever slept on! Just soaking in their huge mineral pool for few hours seems like a complete vacation.
This time, I decided to enhance my experience by adding a spa package: mud-bath and massage. As the whole place, the spa is beautifully designed. That is pretty much for the positive experience. The service felt rushed and superficial.
We got a package with the silly name, something like ""double your pleasure"" for $475 for two people. The package included a light lunch at Solbar (shared appetizer, two entrees, no alcohol), two 50-minute massages and two so-called ""mudslides"". Mudslide experience is nothing more than a fancy way of stretching a simple 20-min mud treatment into becoming the ""experience"" worth well over $100. After your 20 min are up, you are invited to soak in a mineral ""hydro-bath"" (same water as in their outdoor pool, and pretty much everywhere in Calistoga).
Just to add minutes to your service, you are then guided to relax in a Brookstone-type of a reclining vibrating chair. The whole ritual feels artificial and is totally overpriced, in my opinion.
The shea butter massage was basically a gentle application of a shea butter mixture. Although very pleasant and relaxing, the experience lacked an essential ingredient - the massage itself! The therapist was so arrogant and detached that I did not dare to demand some pressure. To cope with my disappointment, I promising myself that I would never allow to rip myself of another $500, and just tried to relax through the ""treatment"".
Conclusion: hotel - 5 stars, spa - 1 star for relaxing music, averaging 3 stars.",
4,A decent stay,"The hotel is contemporary designed with a touch of nature, conveniently located at the north of Napa. Staff are quite friendly and helpful, apart from the staff at the spa who was a bit blunt, which was the only turn-off. You better book in advance if you would like to experience their spa treatments during your stay, as it was quite full. We have dinner and breakfast at the Solbar, both foods and venue ambience are excellent and really worth a visit, although there are other attractive choices around Napa.",
5,A Perfect Stay,"This was a surprise anniversary get away from my husband and I was totally blown away. From our arrival to our departure everything was perfect. The property give you a sense of privacy yet is very welcoming. Their attention to detail is very evident from your room comfort (great linens & robes) to the interaction that you have with the personnel. We loved the bikes and definitely used them while we were there, they were so fun to ride. Everyone is very friendly and ready to help with anything you need.

The Spa & exercise facility is one of the best that we've seen. Loved the wonderful selection of daily exercise classes (great instructors), the spa changing rooms & amenities, spa treatments (the mudslide treatment is a must do) and the mineral pool and cabanas is the perfect place to relax. Also, hands down the best wifi I've ever experienced at a hotel.

We have stayed at some amazing properties and had great spa experiences, but this one hit mark for on all levels for me and I'm VERY picky. We've already decided that we will return.",
5,"Fantastic ""Leave It All Behind"" Getaway","We were visiting SF for a work trip and decided to stay a couple of extra days in Napa. We received a recommendation to stay at Solage Calistoga and we couldn't have been more pleased. The service is impeccable from the moment you enter the reception area. You quickly realize the ""laid back"" but comfortable atmosphere and you begin to relax immediately. We checked in, were escorted to our room and were very impressed with the individual ""cottage"" suites. A large bedroom with a beautiful view of the grounds, iPads in each room for all your information, large bathroom area and your own personal bicycles outside of your room for all your local ""transportation"" needs. The pool is large and with a multitude of patio chairs and attentive staff to be sure your needs are met.

We took the bikes into town that evening and had a fantastic meal and of course, a wonderful bottle of wine. The town of Calistoga is like stepping back in time with great shops with beautifully decorated storefronts. The people are friendly and welcoming and you can quickly feel at home here.

The spa was a wonderful experience as we booked a couples massage. The attendants were very talented and experienced and we both were completely relaxed after our hour on the table. We didn't get time to enjoy the rest of the spa as a winery tour was in our plans for that afternoon but we could have easily spent the entire afternoon at the spa.

We had dinner at the Sol Restaurant the next evening and the food was fantastic and the service was even better. Our waiter did a wonderful job of making sure we had everything we needed.

If you are looking to get away form the hustle and bustle of the world, I would highly recommend this resort.",
5,Understated Perfection.,"My husband and I celebrated our anniversary at Solage for 3 nights and 4 days. From the minute we arrived, we felt completely welcomed and totally indulged in the kind of way that makes you feel wonderful, not overwhelmed. To a person, we were treated with kindness, generosity and a total commitment to service. The rooms are luscious in a high-thread count kind of way, complete with great pillows, a sumptuous bed, big shower, great toiletries, minted water at night, a perfect morning coffee terrace just for us, and everything else you could want.
The spa...ahh, the spa..Amazing. Even if you just want to float around in the hot springs pool or sit on a relaxing divan and watch the water flow down the sculpture in the center courtyard, you will feel transported. I slept like a baby, and I don't sleep at night very well.
We biked to tons of vineyards (recommend Duck Horn, Round Pond, and doing the salon tasting at Swanson) and hiked up an old mine trail. We swam in the massive and gorgeous Solage pool and dined at the hotel's amazing Solbar. (Have the shrimp wraps for lunch!)
It is clear that the philosophy of the resort is that service matters and that guests are vitally important to the hotel's ability to thrive. Guests will return if they feel had a great time, which we did, and so we will, again and again.",
5,Fantastic mud spa experience,"Went there for a day by the pool whilst on our honeymoon in Napa. Had a mudslide as a couple in a lovely private room where you apply volcanic ash paste mixed with essential oils over your entire body and relax on a heated stone platform. At the end of the mud session, overhead showers rinse it off and you move to another room to soak in a bath with essential oils. Finally, you get to relax in a music chair room. Total relaxation experience worth every penny!",
3,"Very nice resort, but could have been a better experience....","My husband and I spent two nights at the Solage in a Vega King Studio suite in May. Overall a good stay, but had a few issues that kept me from giving it 5 stars. The property itself is very nice. The suites are free standing units scattered across the resort. The rooms are lovely. Comfortable, large King beds and really big spa like bathrooms. You also have your own patio/sitting area in front of your suite. There are bicycles for your use at the suite. We utilized them when going to different areas on the property. The pool area is wonderful! There is an adult pool and a separate family pool. The adult pool area was quiet and very relaxing. Not crowded at all during the time we were there. Service at the pool was very good. We had lunch by the pool that was good.

We had breakfast and dinner at the Solbar restaurant at the property. I highly recommend the restaurant. It was soooo good! Both breakfast and dinner were fantastic! Nice wine selection as well.

We also utilized the spa and had the couples massage. The massages were OK...maybe I was expecting it to be a little better considering how expensive it was....there was nothing wrong with it - but I have definitely had much better. The spa area itself is nice. There is a separate pool area with cabanas. We hung out by the spa pool after our messages and that was relaxing.

The biggest issue with our stay was the noise at night. Since the units have the outdoor patio areas, we unfortunately found that people staying around us did not know how to observe any type of ""quiet time"" at night. There were people outside listening to music, laughing, and talking loudly into the early morning hours. On the second night I had to call the front desk because it was 3AM and they were still going strong. I know this is not the fault of the property, however I realized that there were no notices about observing ""quiet time"" when outside after a certain hour or not playing music outside on your patio after a certain hour. While this should be a common respect that people display when they know they are outside on a patio right beside of others... unfortunately there are many people who don't have this respect. When you stay at a place like the Solage with your husband, you are wanting a relaxing, romantic environment - not to be woken up by people partying every night. After we called about the issue the second night, I do think that someone from the office came out and spoke with our neighbors - however I was disappointed that we were not even given an apology by management.

In summary, I loved the property itself, but because of the noise issue it was not the relaxing stay that I wanted and I would unfortunately be hesitant to go back.",
5,"Lovely property, stellar service","We spent three nights here in June. The facilities are gorgeous, wonderful pool and clean, elegant rooms with very good quality mini bar/coffee amenities (local coffee, so good! And there's real half and half in the mini bar as opposed to the fake creamers!), spacious bathrooms with dressing area, turn down service that leaves fresh water and a chocolate, great food in the Lounge and pool area, all staff lovely especially Jeff and the pool team! Cannot recommend enough.",
5,Spectacular,"Oh wow, I'm not sure where to start. Getting there wasn't easy (the traffic from SFO was horrendous....my friends flew in to Sacramento and it was SO much easier) but, once I arrived it was all good. I didn't even have to get out of my car to check in (or out). They brought me bottles of ice cold water and then led me to my cottage, unloaded the car and wanted to know what else they could do for me. I went to dinner with my friends and the meal was sublime. And, of course, the wine was the best. My cottage was roomy and comfortable and my patio was private. The place looks spread out (it's all cottages) but, in reality, I was able to get to the cottages of everyone who was there with us (we were there for a wedding) easily. The pool was great (we used the kiddy pool having a 2 year old with us- there is an adults only pool), toured the spa (no time to use it, unfortunately) and ate most of our meals there. The wedding setting couldn't have been lovelier (a ""sunken"" lawn area surrounded by a flower garden with the mountains as a back drop), the reception was in a large room right next to the garden and included a large outdoor seating area. The staff had signs posted at all access points that this was a private event and we had no crashers that I was aware of. I can't say enough about how wonderful the location, entire set-up and staff was. They were out of sight most of the time unless you needed something and then they appeared, as if by magic, to cater to your every wish. We will be going back for a 5 day ""girls"" trip to take advantage of the spa and all the fitness classes. Oh, and every cabin comes with bicycles. It's about a mile of flat road to town which has much to offer in food, wine tasting and art galleries. There is also a shuttle to many of the wineries in the area and many have an agreement with Solage so you get a reduced rate as a Solage guest. The wifi was free but of average speed. But then, we only used our cells or iPads....I never unpacked my computer.",
4,A good place for couples,"This is more of an adult ""couples facility"" than for families with kids. A good wine selection which, from prior visits, seems to change seasonally or perhaps more often. Service has always been slightly above average for the area and price, and the facilities clean.",
5,Great resort in beautiful wine country,"We stayed here at recommendation of some good friends who live in the area. Unfortunately we both had a dose of flu so were not feeling at our best!

The restaurant is wonderful with some really great wines and champagne too.

All the facilities you would expect with a great spa plus they have a few sports cars you can pre-book and use as part of your daily rate.

Staff wonderfully trained and very attentive so give it a try, you won't regret it!",
5,Fantastic property in the middle of wine country,"I cannot use enough superlatives to describe this property. And, it is hard for me to identify the best aspect of the property because it was all great: The pool? - relaxing and beautiful; The cottage? - cute, clean, well equipped and relaxing; The spa? refreshing and relaxing; The food? Simply awesome with a great variety; The drinks? AWESOME!

Overall, one of the best stays that I have ever had!",
5,Awesome Stay,"Amazing 24 hour stay here. Beautiful grounds, great room. Loved the food at the restaurant, especially the amazing service by Scott Turnball and Laura. They took such great care of us can't wait to go back.",
5,Fabulous retreat,"Solage is wonderfully simple yet elegant. Surrounded by nature, this elegant little resort has all the amenities required for a peaceful and relaxing retreat. We found the restaurant to be exceptional, the lunge area to be relaxed and casual and the service staff well trained and responsive.",
5,Sister Spa Experience,"My sister and I have stayed at Solange in the past. The property is beautiful and the spa, pools, restaurant are top notch. Last year we tried another resort nearby. As a result, we came to appreciate the great parking, ease of arrival and departure, and pedestrian friendly grounds at Solange.

My sister and I came to Solange from different parts of the US. We come to catch up, visit, and be pampered. This year we were there at a holiday (by mistake because we did not look closely at the calendar). In spite of a lot of families, a big wedding, 100% capacity, and having a room by the pool (our request) - there was not a lot of noise and we had another wonderful visit.

This resort is pricey but well worth it - we definitely got what we paid for

Will be back next year!",
5,Luxurious Serenity,"Arriving at Solage transformed me to a state of tranquility. We had just finished a road trip that took us from San Francisco to Yosemite to Lake Tahoe and now were mellowing out in Napa Valley. Located just outside the town of Calistoga at the northern end of the Napa Wine Valley. On a quiet road (Silverado Trail) and surrounded by hills and mountain views. The property consists of individual cottages with private seating out back. We stayed in their basic unit with fireplace. Sufficient in size although not grande in proportion, the room had a great bed, amenities and a lovely bathroom area with separate tub and shower. We were located a 3 minute walk to the main area of the enormous heated outdoor pool and bar area. Adjacent to the Michelin star rated Solbar and office. We had the dining package that included breakfast and we also enjoyed dinner one night. The made to order breakfast was simply wonderful (definitely try the lemon ricotta pancakes and don't forget to order a box of warm cinnamon rolls (Hint: ask for a little fresh blueberry jam on the side and you have the perfect jelly donut. Dinner was equally outstanding- the the wild pacific salmon could have been the best tasting seafood dinner we've ever had. All the dishes were beautifully plated. Let's talk about the Spa. Oh my God!. Once through the appointment desk and store you enter a tranquil garden waiting area with very comfortable couches and seating to await your appointment. All the staff were extremely professional and don't forget a dip in the also large thermal pool. As a hotel guest you can enjoy sitting and dipping in both the main pool and the Spa pool. The staff throughout the facility were all extremely knowledgeable and everyone had a smile and was gracious to the guests. The waiters, the front desk, the concierge, the Spa personnel, and even the grounds personnel were quite professional and there to please. A few extra hints: while Solbar restaurant on grounds is definitely worth a visit, Napa Valley boats many great restaurants. We tried and loved Redd in Yountville. (Reservations for most restaurants are 60 days in advance so don't forget to call) Really beautifully prepared food, great taste, and for the area, not insane pricing. (average entree was $30 and average appetizer was $15 and desserts were $8.) Don't be put off by the reasonable for the area prices, this is a top shelf restaurant. We tried two wineries that I would recommend: Cade and Spring Mountain. Both with beautiful views, knowledgeable personnel and generous tastings. Cade provides a tour of their caves where the barrels are located with a talk on the process. This is an ultramodern winery in a magnificent setting. Spring Mountain provides a more informative talk on the workings of a winery with regards to he planting and tending the vines. Between the two you get a very good picture of the entire process and taste some really good wines. Both are located within 20 minutes of Solage. Looking for a get away with a beautiful setting, top notch amenities and a terrific staff, this is the place to be. By the way, did I mention that each cottage comes with two bicycles for your enjoyment!",
5,Super luxury retreat,"We stayed here for two nights as part of our honeymoon recently.

The resort is beautiful, the gardens and pool are stunning, the welcome was wonderful, all the staff were very professional and helpful. We were lucky enough to be upgraded to a Adara Studio which had a fireplace, a beautiful terrace overlooking the oak grove, and an amazing bathroom.

Everything about the resort really is 5 star, but in particular the pool and spa were the best bits. The pool has a gorgeous view, is really big and has lots of beds. The thermal spa is also wonderful, I only wish the jacuzzis weren't separated into men and women's only. We also had the mudslide treatment in the spa which was super relaxing and fun.

Our only disappointment at Solage was the food at Solbar, for a 1 star restaurant, of which we'd read good reviews the food just wasn't up to standard. In particular we had the fried chicken special one night and it was quite disappointing to say the least. The restaurant service was also quite slow at times, however the staff were lovely and the setting beautiful.",
5,Beautiful place but outstanding cuisine,"Talk about paradise! This beautiful resort may be a bit out of the way but it is situated in a most scenic region, landscaped beautifully with a magnificent pool and one of the best restaurants in the region. If you stay for breakfast don't miss the Meyer lemon ricotta pancakes! Basic bicycles are available for local touring or riding into town, and a 6 km running circuit circles the resort. Our only disappointment was the room decor - although each unit was clean, spacious and quite private with a nice indoor and outdoor sitting area, the interior was unimaginably boring. Totally unredeeming for a place of this calibre. That aside we would return.",
5,Always an Amazing Get Away!!!`,"I always love staying here. We first went there on a company retreat, but now I find it difficult to stay anywhere else. Their spa is amazing, food is outstanding and the little cottages with free bikes to ride is impressive. The bathrooms are heavenly with a peaceful bubbly soaking disk and the spa has an incredible cucumber eye cream that is addictive. At times, you can even rent a Mercedes for a few hours, free of charge!",
5,Nurse your hangover from this beautiful spa!,"This resort is very relaxing and beautiful. The staff is extremely helpful and food was excellent at their on-site restaurant. They have several gluten free options.

We stayed for two nights and wished we had book another. You need to block out some time to spend at the spa. We had the signature mudslide. It was okay, but I would rather have had a massage. The pool / steam room which is included with your room stay was beautiful and I wish we had more time to enjoy it.",
5,Beautiful hotel in wine country,"We had a firm retreat at Solage. It was a lovely spot. The rooms were private, spacious and modern. I loved the over-size shower with the pebble floor. Every room has its own private terrace and comes with two mountain bikes. Our group meals were excellent and very fresh, with wonderful salads.",
5,Stay more than one night!,"We have been looking at the property for years and just never stayed. However, this after tax season excursion my BF decided to keep it local and indulge me with wine and spa treatments. We requested a secluded room for quiet and privacy, they delivered. We had a King Studio, perfect for just the two of us. The property is beautiful, and the service superb. Everyone was helpful and happy to be there. Each unit is supplied with two bikes, we went into town our first day. The second day we stayed on property and enjoyed the Bathhouse and private, clothing optional pools. What a treat! I used the fitness facility signing up for classes each day of my stay. Solage has so much to offer, take the time and enjoy every bit!",
5,Amazing spa!,"My girlfriend and I booked this great weekend getaway, and we decided on this gorgeous spa to be pampered with all day treatments. First, let me say that Eli-the bath house manager is top knotch! A true professional!
After a slight glitch in our original reservation (due to construction) our massage/facials, mudslide treatments, mineral baths and the piece de resistance-THE ZERO GRAVITY chairs to end our day, our experience was truly amazing! Not only did we have the entire bath house to our selves, but the service from start to finish was superb, and all of the emmenities were five star. And, because there were a few mix ups in our original reservation, Eli gave us both a generous discount and complimentary champagne....way to win a girl over Eli! .
And I can't forget to mention this...As someone who gets regular massages due to my profession, I would HIGHLY recommend Tim for a massage. He has the perfect touch and he is extremely professional.
I can't wait to book my next vacation to NoCal and stay at the resort!!
Overall, AMAZING! Thank you Solage!",
5,A great stay. Un hotel meraviglioso,"Definitely I'm in love with this place, it' true love. First I want to thank you Marcus Mueller, the general manager, for his hospitality and then all the hotel and Solbar staff. If you need to relax yourself and phisically and mentally reborn Solage Calistoga is the right place",
5,Excellent stay as always,"Great location, excellent food and the service is first rate. The new restaurant/bar design is an improvement on the old layout and the new manager Marcus Mueller is making his presence felt with a personal touch. We look forward to our next visit!",
4,Luxurious but I didn't pay!,"Won four nights at this hotel. Really lovely. Staff extremely friendly, so although it was posh it was not in any way too formal. Added bonuses are (a) the bikes throughout the hotel allowing you to cycle to the spa, pool, reception, restaurant and rooms....but also as far outside of the complex as you might like (b) the availability of four high performance Mercs on a first come / first served basis to get you around the valley in style!

Beware though, anything you purchase (including spa treatment) costs 20% more than the advertised (already steep) price with the addition of gratuities.",
3,Totally Overpriced,"We have just completed a 3 night stay at the Solage. Totally not worth the $520 rate per night which excludes breakfast. There are plenty of other hotels in Calistoga or Napa that are far more reasonably priced. Our beds/pillows were uncomfortable therefore sleep quality was poor; not great considering this is an area you don't spend much time in the hotel so the one thing you do was a good nights sleep! The Spa is as overpriced as the nighty rate. The Solbar is excellent and definitely a visit even if you are not staying at the hotel, the fish tacos are a must try.",
5,Better than expected,"We expected Solage to be nice, but it exceeded every expectation. The room was impeccable, as was the cleanliness and upkeep. The staff could not have been more helpful. The food was excellent from breakfast to dinner. Having bikes to jaunt around town was an added bonus. Our spa experience was one of the best we've had. Every detail was covered. We will recommend and come back whenever possible, Well done Solage.",
5,Can't wait to return!,"My husband and I took our daughter to Napa Valley to celebrate her 21st birthday over Easter weekend. We are so happy to have chosen to stay at Solage. The property is beautiful with a relaxed feel and in a great area. The entire staff is helpful, friendly, and professional. The rainy, cooler weather didn't hamper us too much..... We enjoyed riding the cruiser bikes, dining outside at Solbar (what a fabulous restaurant!) with heaters, and relaxing in the spa pools. Flor, at the spa desk, was there with a smile every time we popped in there, and was very nice and helpful. Kathy the Concierge provided prompt responses to our questions or requests and, before arrival, had booked a fantastic balloon ride for us with Napa Valley Balloons Inc. Our servers at Solbar were awesome! Come to think of it, so were the hostesses, the valet parkers, the front desk staff, the bartenders, and everyone else! Next to the spa is a well-equipped work out facility and a separate studio for daily group exercise classes. The pool looked lovely -- although the weather kept us from spending time there. Our room with two queen beds and big bath was spacious and comfortable. Our winery recommendation: Do the private Summit Experience at Pride Mountain. Restaurant recommendations: Solbar for all meals, Auberge du Soleil (make 6pm reservations on the Terrace and watch the sunset), and Mustards. We really loved everything about Solage and can't wait to return!",
5,Blown away!,"Just returned from a magical weekend at Solage in Calistoga. The resort is super luxurious, the grounds are gorgeous and the guest experience was one of the most well planned I’ve ever encountered.

Check-in was a breeze. We didn’t even need to get out of our car. Friendly valets greeted us as we pulled up, checked us in curbside and delivered room keys pronto. We arrived in our Atlas Studio to find a spacious corner room with high ceilings and a perfect mix of indoor/outdoor living space. The room was designed and well stocked for comfort and I especially loved the ample lavender skincare products, hefty jug of fresh half and half in the fridge for our morning coffee, toasty bathroom floor and beautiful shower inlaid with smooth stones.

Black cruiser bikes served as our wheels all weekend, taking us to the pool, the spa and even into town (locks provided). We took full advantage of the fitness classes which were surprisingly challenging, and the mudslide experience at the spa was out of this world. Don’t miss it – it’s a ridiculously fun couples experience (though I’d love an option on the mudslide to take the last step in silence). The main pool was a fun people watching zone and the food at the restaurant utterly delicious.

Overall our stay was delightful. I’d return in an instant!",
5,5 days at the beautiful Solage resort,"I just returned from short Birthday/Anniversary vacation at the beautiful Solage resort in Napa, California. Let me begin by saying that their customer service is way up there with some of the top hotels I have ever stayed at. They practically fall all over themselves to make your stay more pleasant. The property is beautifully located... it has a lovely open and airy feel to it...very California.....scenic and simply gorgeous...and we (my family of three) were given an amply sized bungalow with two Queen beds and a patio leading to a lush high-grassed woodsy area...perfect for our little Chihuahua who was greeted royally with treats and water bowls and a comfy doggie bed. They even brought us a basket so she could sit in it while we biked her around...she felt very pampered...as did we! there were are few snafus along the way: the thermostat didn't quite work properly...and although it was ""fixed"" it still dipped down to 60 degrees overnight although we had set it to 70. Some heaters that were brought by personnel at Solbar so we could enjoy sitting outside while having our late breakfast were not able to be made to work no matter how hard they tried (there were three of them....not one worked!)....and my highly anticipated hot air balloon ride booked through the hotel suddenly got cancelled at the very last minute (after we had risen and gotten ready for it at 4.00am....) but, this really is not the hotel's fault...and they more than made it up to us with all kinds of treats and xras. Kathy, the Concierge was especially helpful and lovely as was Eli at the Spa (which is amazing, by the way)....these two really went the extra mile to make sure we were happy and satisfied....but there were so many others whose names now escape me who also went out of their way to ensure a lovely holiday! oh..and dinner at Solbar....wonderful!!! We really enjoyed our time at the Solage and will be sure to return again.
I have two comments that might be helpful to the hotel to maybe improve the customer's experience....the rainshower could use more water pressure...it's difficult to rinse the shampoo out of your hair if you have long hair....also, the mirrors were definitely fat mirrors (you ladies know what I mean)...who needs to look fatter when on holiday in Napa???",
5,Wow!,"Solage Calistoga is a wonderful, romantic, relaxing hotel. We loved the pool, the food was absolutely incredible and the spa was great. The rooms were amazing- very cool, modern. The grounds were well landscaped- fragrant herbs, bushes and plants - just beautiful. We were visiting with our entire family- would have enjoyed it if we were there without the kids. Would love to get the chance to return for more relaxation.",
5,Wine Country Delight,"This was my 3rd stay at Solage and probably the best! I booked the room on Jetsetter, a standard Vega Studio, and was nervous they would give me a crappy room because I had such a discounted rate. That was definitely not the case! We had a great room near the pool.

To be honest, one of the reasons this stay was so great was the weather...warm and sunny and pool-inducing. So, we got to take advantage of the pool and the hot tub.

We also ate at Solbar for dinner and breakfast. They've just finished their big remodel of the interior and it is very elegant. Great bar, great service. 4 of us had dinner on Sat night and our server Scott was terrific. All of our apps were 5 star although the entrees fell a little short. Dessert made up for it and hit 5 stars again.

We also borrowed one of their Mercedes Benz, they have a fleet of cars available on a first come first served basis, so that was super fun to drive down the Silverado Trail.

All in all, a terrific and relaxing stay and we'll definitely be back for a 4th visit.",
5,Romantic getaway,"My husband and I visited Napa for the first time and I must say we could not get enough of it.
As we both enjoy a good wine, fine dining and a beautiful hotel this place exceeded all of our expectations.
As we pulled up to the hotel we were greeted outside and checked in for the convenience of not having to get out of our car!!! Then we were given the option of driving several different Mercedes Benz vehicles during our stay complimentary of the hotel! We did in fact take them up on that offer.
Our room was fabulous and cozy. There was so much privacy and relaxation at this place. The bathroom was very big as well as the room. The pool area was beautiful as well as brunch at the Sol Bar. It was one of the best I've had.
The staff was super attentive and went out of their way to please their guests. I felt that the wait staff in Sol Bar for brunch and dinner were excellent .
We made use of the bikes outside our room and rode into town for lunch.
There is nothing negative I can say about this place.
You get what you pay for. We will be back !",
4,Relaxing weekend at Solage,"Things I loved: The spa - great treatments and service - the most relaxed I have been in a long time! The cruiser bikes available to guests. The large bathrooms and the river rock floors in the showers. The large room size and the comfortable beds. The decor and the landscaping. The staff was very welcoming and helpful.

Things that were just ok: The bath products in the rooms are average. Clean-up in and around the pool area at the spa was a little slow.",
2,Spa-only review and do not recommend mud treatment,"My two daughters in their twenties and I recently visited the Solage Spa to try a Mud treatment, as Calistoga is known for it's detoxifying, relaxing mud baths. The Solage Spa women's locker room has just been renovated and we were able to use it, which was nice. It is up to date and nice, but nothing special. The spa greeting was confusing and abrupt. We had to pay upfront including a mandatory 20% tip and I had to carry my credit card in my robe to order any food or beverages. Again, not high-end treatment, although our smoothy was $11. We mistakenly did not read about the 3-step treatment on the website and no one shared the process, although we did tell them it was our first time at the spa.

The mud treatment consists of a self-application of mud from a bucket with ash and essential oil in a heated communal shower room. There were 3 towels and water on the ledge for us to relax while the mud caked on us. After 15-20 minutes a man knocked on the door and we were told to wash off. He knocked again and we walked to soaking tubs in an unembellished room. We sat in the tub for 15-20 minutes (no music) until he knocked again. We re-robed (yes, they were now wet) and went to a room with semi reclined chair and a comforter. We placed headphones on our ears and sat in this ""vibrating"" chair for 15 minutes. Yes, the base from the music caused a little vibration if you turned up the volume, but then that hurt my ears. The final knock from the man was for us to get out and get dressed.

The manager claims it is their signature treatment. Our skin was not softer nor did we feel treated to anything.",
